Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Size,Color,Season,Review Rating,Previous Purchases
393,26,Male,T-shirt,Clothing,82,XL,Black,Spring,3.3,38
394,33,Male,Shoes,Footwear,65,L,Maroon,Fall,4.2,6
395,43,Male,Scarf,Accessories,29,M,Beige,Spring,4.8,7
396,37,Male,Sneakers,Footwear,65,L,Brown,Winter,4.9,2
397,46,Male,Dress,Clothing,88,S,Black,Fall,3.9,24
398,22,Male,Belt,Accessories,46,M,Indigo,Fall,3.0,26
399,20,Male,Boots,Footwear,67,S,Silver,Winter,4.6,25
400,60,Male,Scarf,Accessories,35,L,Blue,Fall,3.5,10
401,39,Male,Boots,Footwear,66,M,Green,Winter,4.8,14
402,43,Male,T-shirt,Clothing,91,L,Orange,Fall,4.8,21
403,31,Male,Backpack,Accessories,78,L,Cyan,Fall,3.0,26
404,19,Male,Sneakers,Footwear,45,M,Orange,Winter,4.5,12
405,35,Male,T-shirt,Clothing,93,M,Indigo,Spring,4.8,11
406,41,Male,Jeans,Clothing,74,S,Silver,Summer,3.8,15
407,52,Male,Gloves,Accessories,55,M,Peach,Spring,4.6,13
408,45,Male,Hoodie,Clothing,76,XL,Teal,Spring,3.1,5
409,34,Male,Sneakers,Footwear,66,L,White,Spring,3.4,36
410,35,Male,Shorts,Clothing,51,M,Brown,Winter,3.3,32
411,29,Male,Sweater,Clothing,26,L,Lavender,Spring,4.8,1
412,59,Male,Jeans,Clothing,29,M,Indigo,Summer,2.8,15
413,24,Male,Jacket,Outerwear,74,M,Yellow,Summer,3.1,3
414,70,Male,Jewelry,Accessories,99,S,White,Summer,4.6,48
415,29,Male,Backpack,Accessories,88,L,Violet,Winter,2.6,30
416,67,Male,Coat,Outerwear,31,M,Lavender,Winter,2.6,40
417,36,Male,Belt,Accessories,55,L,Olive,Spring,3.8,24
418,23,Male,Sandals,Footwear,81,L,Beige,Fall,4.5,48
419,18,Male,Sweater,Clothing,73,L,Purple,Spring,3.0,27
420,53,Male,Shorts,Clothing,91,S,Teal,Winter,3.5,14
421,32,Male,Socks,Clothing,54,S,Peach,Spring,3.8,18
422,38,Male,Shirt,Clothing,40,M,Violet,Winter,3.5,48
423,47,Male,Pants,Clothing,59,M,Purple,Fall,3.1,32
424,46,Male,Scarf,Accessories,26,L,Teal,Spring,3.0,21
425,66,Male,Sweater,Clothing,23,M,Gold,Winter,4.3,42
426,40,Male,Jeans,Clothing,87,S,Teal,Winter,3.3,4
427,43,Male,Pants,Clothing,71,M,Violet,Winter,4.7,19
428,58,Male,Backpack,Accessories,91,L,Black,Winter,4.5,6
429,21,Male,Coat,Outerwear,64,XL,Gold,Winter,2.9,2
430,42,Male,Sandals,Footwear,94,M,Gold,Winter,4.1,21
431,24,Male,Shirt,Clothing,40,M,Brown,Summer,3.5,40
432,43,Male,Hat,Accessories,76,L,Cyan,Winter,3.4,33
433,47,Male,Shirt,Clothing,86,S,Indigo,Fall,3.3,26
434,49,Male,Skirt,Clothing,92,M,Orange,Fall,3.2,23
435,50,Male,Shoes,Footwear,52,L,Pink,Spring,4.0,39
436,51,Male,Coat,Outerwear,28,XL,Olive,Winter,3.6,42
437,40,Male,Pants,Clothing,46,L,Cyan,Summer,4.6,41
438,45,Male,Jewelry,Accessories,50,M,Peach,Summer,2.6,41
439,52,Male,Belt,Accessories,23,M,Turquoise,Winter,4.3,12
440,62,Male,Jacket,Outerwear,50,M,Turquoise,Summer,3.4,31
441,20,Male,Shirt,Clothing,89,XL,Maroon,Winter,3.5,34
442,43,Male,Hoodie,Clothing,81,M,Maroon,Winter,4.2,32
443,29,Male,Sunglasses,Accessories,69,M,Olive,Fall,3.5,31
444,22,Male,Sunglasses,Accessories,67,M,Magenta,Summer,3.6,24
445,48,Male,Dress,Clothing,20,M,Red,Summer,4.3,31
446,42,Male,Boots,Footwear,29,M,Olive,Fall,4.9,18
447,19,Male,Shirt,Clothing,74,M,Silver,Summer,4.1,15
448,60,Male,Shorts,Clothing,82,S,Turquoise,Spring,3.6,7
449,32,Male,Gloves,Accessories,23,M,Yellow,Summer,3.4,35
450,26,Male,Jewelry,Accessories,45,L,Peach,Summer,2.9,35
451,25,Male,Boots,Footwear,21,L,Beige,Summer,2.7,19
452,66,Male,Jewelry,Accessories,31,M,Pink,Summer,4.3,26
453,45,Male,Pants,Clothing,45,M,Violet,Summer,3.3,39
454,54,Male,Jewelry,Accessories,56,XL,Peach,Winter,2.8,22
455,37,Male,Jacket,Outerwear,97,S,Gold,Summer,3.2,14
456,54,Male,Blouse,Clothing,100,XL,Gold,Fall,3.6,50
457,50,Male,Blouse,Clothing,96,S,Indigo,Fall,4.0,33
458,25,Male,Gloves,Accessories,99,M,Blue,Spring,4.9,48
459,47,Male,Shorts,Clothing,91,L,Black,Winter,4.0,48
460,63,Male,Hat,Accessories,30,L,Black,Winter,3.8,27
461,64,Male,Shoes,Footwear,65,L,Teal,Summer,3.7,27
462,18,Male,Boots,Footwear,93,M,Yellow,Winter,3.9,20
463,59,Male,Jacket,Outerwear,81,M,White,Fall,3.3,48
464,37,Male,Jewelry,Accessories,81,S,Orange,Summer,2.7,29
465,23,Male,Sunglasses,Accessories,52,M,Silver,Winter,4.7,45
466,54,Male,Skirt,Clothing,88,M,Pink,Summer,2.8,25
467,38,Male,Jeans,Clothing,24,L,Turquoise,Winter,4.6,25
468,19,Male,Backpack,Accessories,51,S,Orange,Spring,4.5,37
469,34,Male,Backpack,Accessories,38,S,Peach,Fall,5.0,16
470,21,Male,Shorts,Clothing,46,L,Pink,Fall,4.1,30
471,50,Male,Dress,Clothing,63,L,Teal,Summer,4.6,6
472,55,Male,Scarf,Accessories,72,XL,White,Winter,4.9,36
473,20,Male,Jeans,Clothing,39,L,Gray,Winter,3.9,3
474,34,Male,Coat,Outerwear,42,L,Olive,Spring,3.9,29
475,62,Male,Sweater,Clothing,76,XL,Maroon,Summer,2.6,15
476,21,Male,Sneakers,Footwear,66,L,Magenta,Summer,2.7,18
477,21,Male,Scarf,Accessories,90,M,Magenta,Spring,3.5,2
478,42,Male,Sweater,Clothing,56,M,Green,Summer,3.7,49
479,35,Male,Jewelry,Accessories,43,XL,Turquoise,Winter,3.2,48
480,39,Male,Handbag,Accessories,84,L,Yellow,Winter,3.3,43
481,68,Male,Hoodie,Clothing,88,M,Gray,Summer,4.8,30
482,46,Male,Hat,Accessories,88,L,Peach,Fall,3.2,10
483,41,Male,Belt,Accessories,42,M,Yellow,Winter,2.5,11
484,23,Male,Hoodie,Clothing,73,M,White,Fall,3.9,12
485,68,Male,Hat,Accessories,73,L,Lavender,Summer,4.7,28
486,48,Male,Shoes,Footwear,44,S,Blue,Spring,2.6,36
487,38,Male,Sandals,Footwear,63,M,Charcoal,Fall,2.8,37
488,41,Male,Jacket,Outerwear,68,L,Red,Winter,4.4,22
489,58,Male,Sweater,Clothing,29,L,Olive,Spring,4.6,32
490,49,Male,Socks,Clothing,85,M,Green,Summer,3.2,40
491,57,Male,Sneakers,Footwear,42,M,Silver,Winter,4.2,47
492,49,Male,Coat,Outerwear,69,M,Silver,Summer,3.7,24
493,50,Male,Shirt,Clothing,62,M,Black,Fall,3.9,11
494,28,Male,Backpack,Accessories,48,XL,Red,Summer,4.7,19
495,38,Male,Boots,Footwear,68,M,Indigo,Winter,4.5,42
496,33,Male,Handbag,Accessories,36,XL,Cyan,Fall,3.3,6
497,30,Male,Dress,Clothing,63,S,Maroon,Fall,3.3,31
498,43,Male,Sneakers,Footwear,39,S,Silver,Winter,4.6,31
499,43,Male,Boots,Footwear,78,M,Lavender,Spring,3.6,27
500,36,Male,Shoes,Footwear,99,L,Silver,Winter,4.8,24
501,36,Male,T-shirt,Clothing,31,L,Purple,Fall,4.8,35
502,64,Male,Boots,Footwear,45,M,Cyan,Spring,2.9,21
503,59,Male,Pants,Clothing,30,S,Cyan,Fall,2.8,8
504,55,Male,Shoes,Footwear,24,M,Lavender,Summer,3.2,26
505,42,Male,Shoes,Footwear,22,M,Maroon,Winter,3.9,26
506,61,Male,T-shirt,Clothing,63,L,Gray,Spring,4.3,9
507,28,Male,Scarf,Accessories,40,M,Olive,Fall,2.7,48
508,65,Male,Shorts,Clothing,20,M,Magenta,Spring,5.0,33
509,27,Male,Jewelry,Accessories,20,S,Yellow,Winter,3.7,31
510,41,Male,T-shirt,Clothing,80,L,Cyan,Summer,3.9,17
511,21,Male,Shirt,Clothing,87,M,Teal,Fall,3.9,22
512,61,Male,Shirt,Clothing,46,L,Yellow,Fall,3.1,8
513,19,Male,Gloves,Accessories,49,L,Peach,Winter,3.3,2
514,22,Male,Scarf,Accessories,65,M,Peach,Fall,3.6,45
515,64,Male,Skirt,Clothing,62,S,Olive,Winter,4.3,47
516,28,Male,Hat,Accessories,67,L,Charcoal,Spring,4.5,7
517,34,Male,Hoodie,Clothing,41,L,Indigo,Fall,2.8,19
518,61,Male,Boots,Footwear,49,L,Silver,Fall,2.7,44
519,24,Male,Blouse,Clothing,100,M,Beige,Fall,2.9,16
520,19,Male,Belt,Accessories,54,L,Blue,Summer,4.4,17
521,51,Male,Sunglasses,Accessories,84,M,White,Spring,3.9,20
522,36,Male,Shorts,Clothing,41,L,Gold,Winter,3.5,50
523,65,Male,Gloves,Accessories,88,M,Blue,Spring,2.5,37
524,46,Male,Sandals,Footwear,40,M,Orange,Spring,4.9,5
525,59,Male,Shirt,Clothing,39,M,Gold,Summer,4.8,44
526,51,Male,Coat,Outerwear,37,M,Cyan,Spring,3.2,41
527,51,Male,Pants,Clothing,52,S,Red,Winter,4.9,19
528,21,Male,T-shirt,Clothing,23,L,Yellow,Winter,4.3,47
529,34,Male,Sneakers,Footwear,88,S,Beige,Winter,3.2,40
530,32,Male,Shorts,Clothing,84,M,Orange,Fall,3.7,6
531,48,Male,Coat,Outerwear,37,XL,Magenta,Winter,3.2,25
532,50,Male,Sandals,Footwear,51,L,Purple,Fall,3.4,42
533,26,Male,Pants,Clothing,76,L,Black,Winter,4.1,35
534,57,Male,Sandals,Footwear,60,L,Pink,Spring,4.5,17
535,65,Male,Gloves,Accessories,72,L,Pink,Fall,4.5,4
536,56,Male,T-shirt,Clothing,45,L,Maroon,Spring,3.2,24
537,44,Male,Jacket,Outerwear,84,S,Maroon,Fall,4.4,16
538,50,Male,Blouse,Clothing,49,S,Turquoise,Summer,3.0,14
539,27,Male,Socks,Clothing,22,XL,Green,Spring,3.2,43
540,49,Male,Coat,Outerwear,48,M,Violet,Winter,4.0,49
541,49,Male,Dress,Clothing,37,M,Lavender,Spring,3.1,33
542,52,Male,Jacket,Outerwear,27,L,Gray,Fall,2.8,45
543,27,Male,Boots,Footwear,79,XL,Teal,Spring,4.6,35
544,53,Male,Skirt,Clothing,98,S,Red,Spring,4.3,11
545,34,Male,Sandals,Footwear,64,S,Yellow,Summer,3.3,30
546,33,Male,Coat,Outerwear,32,L,Magenta,Summer,3.5,48
547,62,Male,Hoodie,Clothing,74,M,Brown,Winter,3.4,45
548,38,Male,Jacket,Outerwear,50,M,Blue,Winter,2.8,26
549,36,Male,Backpack,Accessories,64,M,Black,Winter,4.6,41
550,31,Male,Backpack,Accessories,29,S,Olive,Fall,3.6,37
551,62,Male,Belt,Accessories,62,M,Olive,Summer,3.3,12
552,29,Male,Coat,Outerwear,78,XL,Green,Fall,3.1,27
553,24,Male,T-shirt,Clothing,94,M,Peach,Fall,3.5,18
554,63,Male,Sunglasses,Accessories,59,M,White,Winter,3.2,15
555,56,Male,Sneakers,Footwear,47,M,Red,Summer,3.0,34
556,63,Male,Gloves,Accessories,57,M,White,Fall,4.8,37
557,40,Male,Coat,Outerwear,90,L,Indigo,Winter,5.0,21
558,18,Male,Shirt,Clothing,60,M,White,Spring,2.9,31
559,50,Male,Sneakers,Footwear,77,L,Teal,Fall,3.2,43
560,66,Male,Scarf,Accessories,41,M,Indigo,Fall,2.9,22
561,25,Male,Jewelry,Accessories,48,L,Red,Fall,3.3,12
562,65,Male,Jacket,Outerwear,65,M,Blue,Fall,2.6,25
563,53,Male,Jeans,Clothing,62,M,Blue,Summer,3.5,40
564,61,Male,Shoes,Footwear,99,M,Black,Fall,4.4,16
565,67,Male,Hoodie,Clothing,58,M,Olive,Winter,3.4,30
566,59,Male,Backpack,Accessories,43,L,Lavender,Fall,4.2,10
567,55,Male,Sneakers,Footwear,93,M,Indigo,Spring,3.6,1
568,21,Male,Blouse,Clothing,50,S,Red,Winter,3.0,24
569,44,Male,Pants,Clothing,88,L,Red,Summer,4.0,36
570,65,Male,Skirt,Clothing,33,M,Pink,Fall,4.4,46
571,65,Male,T-shirt,Clothing,99,XL,Purple,Fall,4.1,20
572,54,Male,Jacket,Outerwear,76,XL,Cyan,Spring,3.6,37
573,56,Male,Scarf,Accessories,97,XL,Cyan,Summer,4.6,26
574,58,Male,Pants,Clothing,68,M,Charcoal,Summer,3.2,23
575,54,Male,Sneakers,Footwear,79,L,Red,Fall,4.8,20
576,58,Male,Jeans,Clothing,86,M,Peach,Fall,4.8,38
577,48,Male,Hat,Accessories,68,M,Black,Winter,5.0,5
578,19,Male,Skirt,Clothing,52,M,Black,Fall,3.7,41
579,69,Male,Sandals,Footwear,90,M,Purple,Fall,4.6,22
580,58,Male,Sandals,Footwear,41,M,Violet,Winter,3.7,48
581,49,Male,Sweater,Clothing,80,M,Orange,Spring,4.1,10
582,32,Male,Sweater,Clothing,100,XL,Charcoal,Winter,2.7,12
583,40,Male,Jacket,Outerwear,77,L,Turquoise,Spring,4.9,2
584,25,Male,Shorts,Clothing,78,L,Yellow,Spring,4.0,38
585,70,Male,Socks,Clothing,94,M,White,Spring,4.7,20
586,69,Male,Socks,Clothing,23,M,Gray,Fall,2.8,5
587,45,Male,Hoodie,Clothing,20,S,Blue,Winter,4.9,9
588,29,Male,Socks,Clothing,86,S,Maroon,Fall,4.2,48
589,47,Male,Boots,Footwear,60,M,Violet,Fall,3.0,9
590,28,Male,Shirt,Clothing,70,M,Orange,Fall,3.4,40
591,64,Male,Belt,Accessories,39,S,Turquoise,Fall,4.6,30
592,47,Male,Backpack,Accessories,37,L,Olive,Fall,4.2,6
593,60,Male,Boots,Footwear,29,M,Brown,Fall,3.2,42
594,67,Male,Coat,Outerwear,35,S,Green,Winter,4.4,9
595,35,Male,Hoodie,Clothing,83,S,Brown,Winter,2.5,6
596,30,Male,Shoes,Footwear,77,M,Silver,Summer,3.6,47
597,23,Male,Shoes,Footwear,37,XL,White,Summer,4.5,36
598,70,Male,Jewelry,Accessories,69,L,Gold,Summer,3.4,19
599,21,Male,Dress,Clothing,66,L,Green,Winter,3.2,30
600,51,Male,Boots,Footwear,26,L,Teal,Spring,4.2,27
601,22,Male,Hat,Accessories,63,M,Charcoal,Spring,5.0,25
602,32,Male,Backpack,Accessories,38,M,Maroon,Summer,4.7,5
603,37,Male,Shoes,Footwear,58,L,Lavender,Summer,4.2,10
604,31,Male,Handbag,Accessories,46,L,Green,Winter,3.4,26
605,44,Male,Sunglasses,Accessories,92,S,Pink,Fall,4.4,11
606,40,Male,Hat,Accessories,32,XL,Charcoal,Winter,4.2,17
607,27,Male,Scarf,Accessories,90,M,Blue,Spring,4.5,44
608,47,Male,Hoodie,Clothing,23,L,Purple,Fall,2.8,44
609,41,Male,Backpack,Accessories,25,S,Gold,Fall,3.3,21
610,51,Male,Sweater,Clothing,54,L,Purple,Fall,4.6,49
611,53,Male,Shorts,Clothing,72,M,Charcoal,Summer,2.5,27
612,43,Male,Scarf,Accessories,33,M,Black,Winter,4.7,19
613,67,Male,Hat,Accessories,43,L,Lavender,Fall,4.6,33
614,61,Male,Coat,Outerwear,51,L,Lavender,Fall,2.6,46
615,68,Male,Jewelry,Accessories,85,M,Lavender,Winter,4.0,21
616,67,Male,Sandals,Footwear,100,L,Olive,Summer,2.6,23
617,29,Male,Gloves,Accessories,72,L,Teal,Spring,4.6,38
618,50,Male,Backpack,Accessories,57,M,Maroon,Fall,2.6,2
619,61,Male,Jacket,Outerwear,94,L,Cyan,Spring,4.0,21
620,19,Male,Backpack,Accessories,34,M,Charcoal,Summer,4.6,1
621,33,Male,Backpack,Accessories,89,M,Black,Fall,3.7,10
622,51,Male,Sunglasses,Accessories,27,S,Red,Fall,4.4,45
623,69,Male,Socks,Clothing,63,S,Peach,Spring,4.0,44
624,19,Male,Shoes,Footwear,70,M,White,Fall,4.7,48
625,55,Male,Pants,Clothing,87,XL,Pink,Fall,3.4,21
626,49,Male,Jewelry,Accessories,79,M,Red,Fall,4.0,1
627,31,Male,Sunglasses,Accessories,79,M,Indigo,Spring,3.9,10
628,42,Male,Sandals,Footwear,44,L,Black,Winter,4.1,24
629,69,Male,Sweater,Clothing,85,M,White,Fall,3.7,29
630,26,Male,Shoes,Footwear,90,L,Beige,Spring,4.7,11
631,41,Male,Jewelry,Accessories,94,S,Silver,Fall,4.3,33
632,55,Male,Boots,Footwear,68,S,Violet,Summer,4.1,27
633,35,Male,Backpack,Accessories,51,M,Red,Winter,3.9,19
634,66,Male,Sandals,Footwear,33,M,Orange,Spring,2.9,50
635,36,Male,Sneakers,Footwear,60,M,Teal,Summer,3.9,46
636,27,Male,Hoodie,Clothing,59,M,Brown,Fall,4.3,28
637,41,Male,Handbag,Accessories,30,M,Indigo,Summer,2.8,14
638,21,Male,Sweater,Clothing,20,M,Cyan,Winter,3.4,46
639,53,Male,Sandals,Footwear,20,S,Blue,Summer,2.7,41
640,54,Male,Dress,Clothing,24,L,Olive,Spring,4.0,50
641,53,Male,Skirt,Clothing,88,M,Gray,Summer,4.4,28
642,47,Male,Blouse,Clothing,78,M,Red,Winter,3.9,23
643,64,Male,Skirt,Clothing,25,L,Red,Spring,2.8,14
644,18,Male,Sweater,Clothing,57,XL,Green,Winter,3.2,10
645,68,Male,Backpack,Accessories,93,S,Blue,Summer,4.3,37
646,62,Male,Hoodie,Clothing,42,S,Purple,Summer,4.2,15
647,51,Male,Boots,Footwear,54,XL,Pink,Spring,4.9,19
648,54,Male,Blouse,Clothing,70,XL,Charcoal,Summer,3.7,23
649,22,Male,Hoodie,Clothing,31,M,Brown,Winter,4.1,35
650,53,Male,Pants,Clothing,93,L,Orange,Spring,4.2,33
651,34,Male,Gloves,Accessories,40,M,Magenta,Spring,3.9,12
652,32,Male,Hat,Accessories,32,L,Yellow,Summer,2.9,41
653,64,Male,Sunglasses,Accessories,27,M,Beige,Winter,3.1,27
654,20,Male,Scarf,Accessories,68,M,Olive,Winter,3.6,45
655,24,Male,Handbag,Accessories,59,L,Gray,Summer,4.4,23
656,20,Male,Handbag,Accessories,36,S,Purple,Fall,3.1,19
657,42,Male,Jeans,Clothing,23,M,Beige,Summer,3.9,6
658,48,Male,Jacket,Outerwear,80,M,White,Winter,4.3,6
659,62,Male,Backpack,Accessories,37,S,White,Fall,4.9,20
660,62,Male,Shorts,Clothing,52,S,Gold,Spring,3.6,8
661,50,Male,Coat,Outerwear,79,M,Olive,Fall,5.0,39
662,57,Male,Shirt,Clothing,68,XL,Green,Fall,4.1,39
663,24,Male,Gloves,Accessories,98,L,Magenta,Fall,2.8,39
664,59,Male,Dress,Clothing,83,M,Charcoal,Fall,4.7,23
665,63,Male,Pants,Clothing,83,M,Indigo,Winter,4.4,41
666,41,Male,Pants,Clothing,55,M,Peach,Spring,4.9,50
667,35,Male,Hoodie,Clothing,26,L,Turquoise,Winter,3.1,30
668,34,Male,Sunglasses,Accessories,76,S,Blue,Winter,2.6,32
669,49,Male,T-shirt,Clothing,85,S,Turquoise,Fall,2.9,35
670,43,Male,Jacket,Outerwear,89,M,Gray,Spring,3.3,45
671,63,Male,Sweater,Clothing,41,XL,Purple,Spring,4.8,37
672,38,Male,Jacket,Outerwear,30,L,Black,Winter,4.7,45
673,59,Male,Socks,Clothing,53,M,Peach,Winter,3.3,29
674,35,Male,Shirt,Clothing,66,M,Indigo,Spring,4.2,27
675,48,Male,Jewelry,Accessories,33,XL,Beige,Winter,4.7,36
676,64,Male,Sunglasses,Accessories,86,M,Yellow,Spring,2.6,9
677,28,Male,Pants,Clothing,60,M,Peach,Winter,2.9,38
678,60,Male,Socks,Clothing,62,S,Turquoise,Summer,2.7,41
679,27,Male,Blouse,Clothing,74,M,Teal,Fall,3.3,25
680,56,Male,Sandals,Footwear,95,M,Turquoise,Fall,3.4,37
681,58,Male,Sneakers,Footwear,25,M,Magenta,Spring,4.2,3
682,30,Male,Shirt,Clothing,59,XL,Purple,Winter,3.8,24
683,23,Male,Jacket,Outerwear,29,M,Brown,Summer,4.0,49
684,33,Male,Sandals,Footwear,36,S,Violet,Winter,2.7,3
685,63,Male,Hat,Accessories,82,M,Yellow,Summer,4.7,42
686,70,Male,Blouse,Clothing,71,XL,Magenta,Winter,3.5,32
687,70,Male,Sweater,Clothing,35,L,Beige,Fall,3.0,33
688,19,Male,Gloves,Accessories,38,XL,Turquoise,Winter,3.3,46
689,25,Male,Scarf,Accessories,59,S,Peach,Summer,4.7,44
690,19,Male,Hoodie,Clothing,91,M,Orange,Summer,4.7,35
691,25,Male,Shorts,Clothing,68,XL,Red,Spring,4.8,45
692,60,Male,Backpack,Accessories,21,L,Silver,Summer,2.9,37
693,35,Male,Sunglasses,Accessories,95,M,Cyan,Spring,4.0,40
694,46,Male,Shorts,Clothing,52,L,Turquoise,Spring,3.1,30
695,41,Male,Dress,Clothing,21,S,Charcoal,Fall,3.5,38
696,30,Male,Shorts,Clothing,67,XL,Peach,Summer,3.7,15
697,44,Male,Belt,Accessories,42,L,Green,Fall,2.8,49
698,61,Male,Scarf,Accessories,63,XL,Brown,Summer,4.6,40
699,55,Male,Boots,Footwear,41,M,Yellow,Winter,3.8,40
700,50,Male,Handbag,Accessories,46,M,Charcoal,Fall,2.6,5
701,57,Male,Pants,Clothing,79,L,Olive,Winter,4.1,5
702,51,Male,Boots,Footwear,90,L,Red,Fall,3.3,5
703,18,Male,Shirt,Clothing,71,M,White,Winter,3.4,1
704,63,Male,Dress,Clothing,87,L,Pink,Summer,3.0,21
705,34,Male,Hoodie,Clothing,66,S,Black,Spring,3.2,18
706,25,Male,Pants,Clothing,90,XL,Indigo,Summer,4.5,49
707,46,Male,Jeans,Clothing,47,L,Turquoise,Summer,4.8,27
708,59,Male,Shirt,Clothing,38,L,Purple,Spring,3.7,21
709,37,Male,Backpack,Accessories,50,L,Beige,Summer,3.4,19
710,49,Male,Jacket,Outerwear,79,L,Charcoal,Summer,4.6,23
711,22,Male,Scarf,Accessories,91,L,Turquoise,Spring,4.1,26
712,64,Male,Boots,Footwear,60,M,Maroon,Spring,3.5,13
713,42,Male,Blouse,Clothing,81,XL,Black,Summer,3.8,36
714,37,Male,Hoodie,Clothing,90,M,Lavender,Summer,2.6,39
715,26,Male,Jacket,Outerwear,70,M,Magenta,Fall,4.4,40
716,33,Male,Jeans,Clothing,63,L,Green,Spring,2.6,37
717,30,Male,Jewelry,Accessories,29,M,Olive,Spring,3.6,9
718,21,Male,Socks,Clothing,90,L,Green,Spring,4.2,7
719,22,Male,Shirt,Clothing,22,M,Peach,Summer,4.6,25
720,63,Male,Shorts,Clothing,22,L,Turquoise,Summer,3.3,42
721,33,Male,Jewelry,Accessories,62,L,Orange,Fall,3.4,19
722,43,Male,Blouse,Clothing,57,L,Silver,Summer,4.4,41
723,27,Male,Sweater,Clothing,32,S,Blue,Summer,4.3,50
724,35,Male,Jewelry,Accessories,53,L,Cyan,Fall,3.5,43
725,37,Male,T-shirt,Clothing,79,XL,Green,Fall,4.7,36
726,61,Male,Hat,Accessories,61,L,Silver,Winter,3.1,33
727,32,Male,Shorts,Clothing,78,L,Yellow,Summer,3.6,20
728,62,Male,Sweater,Clothing,97,S,Gray,Winter,4.8,37
729,29,Male,Jeans,Clothing,78,M,Pink,Winter,3.7,12
730,41,Male,Sunglasses,Accessories,56,L,Beige,Summer,3.2,46
731,48,Male,Boots,Footwear,25,M,Indigo,Summer,3.9,28
732,43,Male,Coat,Outerwear,28,M,Red,Spring,3.5,30
733,34,Male,Shirt,Clothing,57,L,Blue,Spring,2.8,28
734,45,Male,Dress,Clothing,36,L,Cyan,Fall,2.7,20
735,65,Male,Shirt,Clothing,69,S,Violet,Winter,3.1,39
736,61,Male,Sunglasses,Accessories,48,M,Orange,Fall,3.6,48
737,18,Male,Dress,Clothing,58,L,Maroon,Spring,2.9,32
738,47,Male,Sunglasses,Accessories,24,M,Teal,Spring,3.6,28
739,56,Male,Sunglasses,Accessories,31,L,Orange,Winter,3.5,27
740,64,Male,Shorts,Clothing,29,S,Purple,Summer,3.5,26
741,26,Male,Jeans,Clothing,69,M,Orange,Summer,2.8,22
742,22,Male,T-shirt,Clothing,79,XL,Yellow,Summer,4.7,23
743,64,Male,Pants,Clothing,39,M,Charcoal,Summer,3.1,21
744,21,Male,Sunglasses,Accessories,84,L,Gray,Fall,4.9,36
745,67,Male,Boots,Footwear,66,S,Charcoal,Spring,4.1,42
746,46,Male,T-shirt,Clothing,92,L,Orange,Fall,4.7,4
747,40,Male,Sandals,Footwear,45,M,Red,Winter,2.5,47
748,51,Male,Shorts,Clothing,74,L,Gold,Spring,4.4,13
749,35,Male,Hat,Accessories,39,L,Brown,Fall,3.9,8
750,56,Male,Scarf,Accessories,71,M,Olive,Winter,3.7,11
751,25,Male,T-shirt,Clothing,95,L,Violet,Fall,3.4,5
752,65,Male,Gloves,Accessories,72,L,Indigo,Fall,4.8,1
753,39,Male,Scarf,Accessories,85,L,Yellow,Fall,4.2,17
754,47,Male,Boots,Footwear,54,M,Teal,Fall,3.4,27
755,36,Male,Gloves,Accessories,41,L,Pink,Spring,2.9,3
756,66,Male,Coat,Outerwear,24,M,Violet,Spring,3.3,22
757,62,Male,Belt,Accessories,99,S,Orange,Summer,4.8,24
758,41,Male,Hoodie,Clothing,32,M,Red,Fall,3.8,18
759,66,Male,Shoes,Footwear,71,L,Peach,Summer,4.6,39
760,51,Male,Dress,Clothing,49,XL,Green,Winter,2.6,25
761,33,Male,Gloves,Accessories,50,XL,Violet,Fall,3.4,6
762,57,Male,Jewelry,Accessories,91,L,Yellow,Fall,4.2,26
763,45,Male,Belt,Accessories,46,M,Pink,Fall,3.9,43
764,61,Male,Sweater,Clothing,50,M,Brown,Spring,2.9,6
765,55,Male,Skirt,Clothing,39,XL,Silver,Fall,4.2,6
766,54,Male,Sneakers,Footwear,99,M,Pink,Summer,3.0,13
767,57,Male,Gloves,Accessories,48,M,Cyan,Winter,3.6,13
768,27,Male,Coat,Outerwear,77,M,Brown,Fall,2.5,11
769,64,Male,Backpack,Accessories,95,XL,Red,Spring,2.6,45
770,52,Male,Socks,Clothing,100,M,Silver,Spring,4.3,8
771,19,Male,Sneakers,Footwear,54,M,Gray,Spring,3.3,8
772,22,Male,Sweater,Clothing,68,L,Cyan,Fall,2.6,34
773,18,Male,Jeans,Clothing,22,L,Teal,Fall,3.6,40
774,29,Male,Hat,Accessories,84,L,Indigo,Winter,2.6,14
775,42,Male,Hat,Accessories,46,M,Yellow,Summer,3.5,11
776,49,Male,Handbag,Accessories,53,S,Gold,Winter,3.0,8
777,49,Male,Shirt,Clothing,60,M,Maroon,Spring,5.0,8
778,55,Male,Socks,Clothing,32,XL,Silver,Spring,2.5,37
779,29,Male,Socks,Clothing,50,M,Yellow,Summer,2.9,23
780,60,Male,Dress,Clothing,94,M,Blue,Spring,4.6,38
781,34,Male,Shoes,Footwear,26,M,Turquoise,Spring,3.6,38
782,30,Male,Scarf,Accessories,44,L,Indigo,Winter,3.0,12
783,28,Male,Hoodie,Clothing,57,M,Green,Summer,4.5,15
784,63,Male,T-shirt,Clothing,65,L,Purple,Winter,4.5,38
785,31,Male,Jeans,Clothing,72,M,Peach,Winter,3.2,41
786,46,Male,Shorts,Clothing,62,S,Purple,Spring,4.0,37
